MOVIE_ID,NAME,ALIAS,ACTORS,COVER,DIRECTORS,DOUBAN_SCORE,DOUBAN_VOTES,GENRES,IMDB_ID,LANGUAGES,MINS,OFFICIAL_SITE,REGIONS,RELEASE_DATE,SLUG,STORYLINE,TAGS,YEAR,ACTOR_IDS,DIRECTOR_IDS
11808948,海绵宝宝,海绵宝宝：海陆大出击(台) / 海绵宝宝历险记：海绵出水 / 海绵宝宝：水兵陆战队 / 海绵宝宝历险记2 / 海绵宝宝3D,安东尼奥·班德拉斯/艾瑞克·鲍扎/蒂姆·康威/埃迪·狄森/罗伯·鲍森/凯文·迈克尔·理查德森/艾普尔·斯图瓦特/克里·萨莫/比利·维斯特/卡洛斯·阿拉斯拉奇/诺兰·诺斯/保罗·提比特/汤姆·肯尼/比尔·法格巴克/罗德格尔·邦帕斯,,保罗·提比特/迈克·米切尔,7.4,27458.0,喜剧/动画/冒险,tt2279373,英语,93.0,,美国,2015-12-01,ZJR2NeaMe,围绕蟹黄堡的神秘配方，痞老板和蟹老板展开了新一轮的战争。虽然海绵宝宝成功挫败痞老板的猛烈攻势，但是却依然中了对方的诡计。关键时刻，配方凭空消失，直接后果便是导致没人能再做出蟹黄堡。对于日常极度依赖蟹黄堡的比奇堡的居民来说，这一消息无异于晴天霹雳。小镇的宁静荡然无存，海底世界陷入末世般的混乱与动荡之中。由于搭救了痞老板，海绵宝宝被大家当作叛徒对待。危机时刻，海绵宝宝、派大星、痞老板、蟹老板、松鼠珊蒂、章鱼哥得以穿越时空，并顺着蟹黄堡的香味来到了人头攒动的沙滩上。 在那里他们遇见了利用诡计偷走秘方的胡子海盗（安东尼奥·班德拉斯 Antonio Banderas 饰），于是一场蟹黄堡的攻防战由此展开……,动画/美国/喜剧/搞笑/2015/冒险/经典/3D,2015.0,安东尼奥·班德拉斯:1022582|艾瑞克·鲍扎:1347752|蒂姆·康威:1036591|埃迪·狄森:1089616|罗伯·鲍森:1131038|凯文·迈克尔·理查德森:1142715|艾普尔·斯图瓦特:1159270|克里·萨莫:1153858|比利·维斯特:1165301|卡洛斯·阿拉斯拉奇:1057634|诺兰·诺斯:1134542|保罗·提比特:1347754|汤姆·肯尼:1113456|比尔·法格巴克:1080079|罗德格尔·邦帕斯:1069989,保罗·提比特:1347754|迈克·米切尔:1292230
1302969,金拳大对决,鬼马金刚独臂拳 / 永不低头2,克林特·伊斯特伍德/桑德拉·洛克/杰佛里·刘易斯,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2505780454.jpg,巴迪·范霍恩,6.3,57.0,喜剧/动作,tt0080377,英语,115.0,,美国,1980-12-17,ERIZJZf6e,"Philo 参加地下拳击比赛（没有带手套的）赚的钱比他在汽车修理厂乾活赚的钱多的多,因而他决定不再乾修车的了,但当黑手党来了之后组织了一次拳击比赛， 他也被迫参加到比赛之中。各方势力的纷争从此开始。",美国/动作/ClintEastwood/喜剧/拳击/1980/美国电影/克林特·伊斯特伍德,1980.0,克林特·伊斯特伍德:1054436|桑德拉·洛克:1018010|杰佛里·刘易斯:1054474,巴迪·范霍恩:1023237
25895258,爱丽丝：从仙境来的少年,,洪宗玄/郑素敏/郑妍周/李成延,,许恩熙,6.0,1189.0,爱情/恐怖/奇幻,tt4584814,韩语,115.0,,韩国,2015-12-10,QYfyjrEfa,该片改编自1979年在京畿道一带发生的真实事件，是韩国首部鬼魂浪漫爱情片，讲述了每天因为噩梦而危在旦夕的女子，偶然在一个名叫“仙境”的度假村遇到了一名神秘的男子，从而陷入一段美丽又悲伤的爱情。郑素敏将在片中饰演女主角“惠钟”，洪中贤则出演一直守护惠钟的男主角“焕”。,韩国/爱情/恐怖/奇幻/纯爱/悬疑/文艺/2015,2015.0,洪宗玄:1315486|郑素敏:1314744|郑妍周:1318486|李成延:1023324,许恩熙:1357888
1786053,克苏鲁的呼唤,,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2525772572.jpg,,7.8,843.0,惊悚/恐怖,tt0478988,英语 / 法语 / 西班牙语 / 意大利语 / 德语,47.0,,美国,2006-04-03,RQeUBmryb,"The Call of Cthulhu, written in 1926 by H.P Lovecraft is a central piece in the horror-genre. Lovecraft renewed Horror with his style and ideas. Many have tried to adapt his books to the big screen, but none has been as successful as the HPLHS who just recently completed their black and white silent version of Call of Cthulhu.",克苏鲁/美国/恐怖/惊悚/黑白/奇幻/cult/lovecraft,2005.0,,
26997630,饺子公主,胖逆选美会(港),丹妮尔·麦克唐纳/詹妮弗·安妮斯顿/奥德娅·拉什/麦迪·贝里欧/贝克斯·泰勒-克劳斯/卢克·本沃德/乔姬·弗劳瑞斯/德芙·卡梅隆/哈罗德·佩里诺/凯茜·纳基麦/希拉里·贝格利/丹·芬纳蒂/安德鲁·弗莱彻/奥图姆·戴尔/布茹克·哈特佐格/塔根·伯恩斯,,安妮·弗莱彻,5.9,924.0,剧情/喜剧/歌舞,tt4878482,英语,110.0,,美国,2018-12-07,E3byzzrib,詹妮弗·安妮斯顿加盟安妮·弗莱彻执导的青少题材影片[饺子公主](Dumplin'，暂译)。该片改编自朱莉·墨菲同名小说，影片围绕一个胖女孩薇勒迪恩摆脱肥胖自卑心理、重拾生活信心的故事展开。安妮斯顿将在片中饰演薇勒迪恩的妈妈，这个过分在意外貌的美艳妈妈给胖女儿起了个绰号“饺子”。,美国/喜剧/青春/女性/Netflix/2018/歌舞/选美,2018.0,丹妮尔·麦克唐纳:1382494|詹妮弗·安妮斯顿:1016678|奥德娅·拉什:1325214|麦迪·贝里欧:1406688|贝克斯·泰勒-克劳斯:1332419|卢克·本沃德:1044978|乔姬·弗劳瑞斯:1347698|德芙·卡梅隆:1324382|哈罗德·佩里诺:1130099|凯茜·纳基麦:1004668|希拉里·贝格利:1406684|丹·芬纳蒂:1359743|安德鲁·弗莱彻:1406687|奥图姆·戴尔:1357563|布茹克·哈特佐格:1406685|塔根·伯恩斯:1390190,安妮·弗莱彻:1045129
1428875,心碎的梦想,,劳拉·邓恩/尼古拉斯·凯奇/迈克尔·J·安德森,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2518252638.jpg,大卫·林奇,7.3,73.0,剧情/音乐,tt0099844,英语,50.0,,美国,,mFBQm7YJf,,尼古拉斯·凯奇/美国/DavidLynch/NicolasCage/音乐剧/大卫林奇/音乐/David_Lynch,1990.0,劳拉·邓恩:1006983|尼古拉斯·凯奇:1054455|Julee Cruise:1077038|Lisa Giobbi:|Félix Blaska:|迈克尔·J·安德森:1059958|André Badalamenti:|John Bell:|Warick Bright:|Ann C. Fink:|Marc B. Lorber:1034583|Tom Judson:1055403|Brian Keane:1394611|Nicole Burdette:1343031,大卫·林奇:1054578
2136907,艳窟神探,,俞炳龙/恬妞/茅瑛/黄家达/赵雄 /姜南/金琪珠/房勉/洪金宝/黎雯,,郑昌和,5.3,149.0,剧情/动作,tt0072423,汉语普通话,70.0,,中国香港,1975-06-12,IJfaEvEJf,黄天行是位疾恶如仇并身怀绝技的青岛市名探。一次，在追捕窃贼时无意发现一具女尸。经调查后得知，乃一富家女，因在西洋集会所进行堕胎，手术失败而致死。后黄查悉该女经常去仁爱福利会，便潜入查探。黄目睹会中荒淫丑事，正欲抓负责人淑子之时，遭暗袭。幸得一乔装少女相助，终将淑子抓护。事后，因受警卫队长赵保成之压力，只能将淑子释放。黄于警局中认识了中央派来的女探员雷英，其便是救他之女子，亦为黄的师妹芳英之妹。芳英乃是女警，不幸为赵陷害而牺牲。雷英此次前来，一为收集不法组织的罪证，二为替姐姐报仇。黄于金行擒下大盗朱元魁，搜集证据时发现了赵铸币营私之证据，向局长报告，由雷英呈文中央政府将赵撤职查办，赵终绳之以法。,香港/动作/嘉禾/1975/香港电影/洪金宝/茅瑛/港片,1975.0,俞炳龙:1016442|恬妞:1006142|茅瑛:1050373|黄家达:1002865|赵雄 :1321595|姜南:1347915|金琪珠:1313511|房勉:1192056|洪金宝:1055887|黎雯:1349225,郑昌和:1042483
26952153,第三度嫌疑人,第三度杀人(港) / 第三次杀人(台),福山雅治/役所广司/广濑铃/满岛真之介/市川实日子/松冈依都美/桥爪功/齐藤由贵/吉田钢太郎/莳田彩珠,,是枝裕和,7.1,28009.0,剧情/悬疑/犯罪,tt6410564,日语,124.0,http://gaga.ne.jp/sandome/,日本,2018-03-30,yraay7YZf,重盛朋章（福山雅治 饰）是一名律师，某日，他接到了一个十分棘手的委托。被告人名叫三隅高司（役所广司 饰），他被起诉犯下了杀人的罪行，并且用火残忍的焚烧了尸体。为了使高司免于死刑的惩罚，朋章开始巨细摩遗的梳理起了案情。可是，让他感到疑惑的是，高司的杀人动机始终都隐藏在迷雾之中。就连高司自己对于动机的论述也屡屡发生着变化。,日本/悬疑/犯罪/人性/2017/剧情/日本悬疑/罪案,2017.0,福山雅治:1006103|役所广司:1165478|广濑铃:1328056|满岛真之介:1316112|市川实日子:1019576|松冈依都美:1370017|桥爪功:1053697|齐藤由贵:1143247|吉田钢太郎:1004817|莳田彩珠:1324533,是枝裕和:1274351
10736432,替身：因果,Another 第0话,高森奈津美/五十岚裕美/阿部敦,,水岛努,7.6,4696.0,动画/悬疑/惊悚/恐怖,,日语,25.0,,日本,2012-05-26,yNIfiVJ3b,在一个阳光明媚的日子里，左眼戴着眼罩的美少女被人搭讪，女孩则冷冷地讲述关于二重身的恐怖传说，不久果然有一个同样戴眼罩、长相与之完全相似的女孩走了过来，吓得男孩落荒而逃。原来后来者便是见崎鸣（高森奈津美 配音），恶作剧的女孩则是她自幼便分离的双胞胎姐妹未咲（五十岚裕美 配音）。性格不同的两姐妹结伴游玩，讲述着关于身世、血缘最真实的感受。令见崎担忧的是，她的左眼隐隐看到即将发生在未咲身上的不祥征兆，次日去游乐场的路上，她无论如何希望守护未咲。姐妹俩快乐而短暂的一天……,日本动画/动漫/日本/动画/OVA/恐怖/2012/アニメ,2012.0,高森奈津美:1319926|五十岚裕美:1319909|阿部敦:1275945,水岛努:1275368
1302447,七月十四,七月十四不见不散 / 不见不散,周文健/刘青云/陈明真/罗兰/张国强/陶大宇/刘以达/黄斌/苑琼丹,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2485186241.jpg,钱升玮,7.1,3978.0,惊悚/恐怖,tt0107904,粤语,91.0,,中国香港,1993-09-03,QQAYJBQ2b,1977年，农历七月十三。七个小孩在废屋中发下毒誓，相约每年的农历七月十四都要相聚一次。1993年，农历七月初七。一对男女离奇死亡，刑警周警官（周文健饰）和他的新搭档（刘青云饰）奉命追查。在调查追踪中，两人发现男死者（陶大宇饰）的太太嘉仪（陈明真饰）嫌疑最大，她所提供的很多线索都难以得到合理的解释。两人带着嘉仪继续追查这宗离奇的死亡案件，发现她竟是当年发过毒誓的七个小孩之一，而另外五名也曾发过毒誓的人都已经死亡。随着他们的深入调查，两人发现了种种不可思议的怪事，每一个跟她有关的人不是失踪就是被杀。那个他们童年时代发下的毒誓，似乎正在一一应验。,恐怖/香港/香港电影/刘青云/惊悚/恐怖片/七月十四/1993,1993.0,周文健:1317086|刘青云:1007251|陈明真:1312923|罗兰:1054340|张国强:1274568|陶大宇:1051811|刘以达:1034328|黄斌:1301199|苑琼丹:1274445,钱升玮:1015143
24756447,盗墓迷踪,古墓迷踪 / 卷宗疑云,Marco Girnth 马克•格恩斯/Katharina Schüttler 卡特琳娜•舒特勒,,Zoltan Spirandelli 佐尔坦•斯博瑞恩戴利,5.6,125.0,剧情/爱情/冒险,tt1552987,德语,90.0,,德国,,M2zVvURQe,考古学家施莱辛格教授在朱迪亚山区的一个古墓有了神秘的发现。但在这之后他却在德国死于一次器官移植手术，这并非偶然，而是一场谋杀。教授的主治医生成为了被指责的对象。为了证明自己的清白，医生与教授的女儿、畅销书作家费利西亚一起开始了调查教授死因的吕程。没有想到的是，教授的秘密发现才是导致他死亡的真正原因。原来教授在古墓中发现的考古证据可以证明耶稣基督并没有升天成为神，而是像平常人一样去世了。有人不想这一事件公布于众，于是在移植的器官中下毒杀死了教授。二人在调查中发现了古墓卷宗，面对这一能改变历史的卷宗，他们做出了自己的选择。,德国/冒险/德国电影/宗教/剧情/寻宝/电影/喜剧,2010.0,Marco Girnth 马克•格恩斯:|Katharina Schüttler 卡特琳娜•舒特勒:,Zoltan Spirandelli 佐尔坦•斯博瑞恩戴利:
1419856,不朽的园丁,疑云杀机(台) / 无国界追凶(港),拉尔夫·费因斯/蕾切尔·薇兹/哈勃·孔黛/丹尼·赫斯顿/比尔·奈伊/唐纳德·桑普特/雅奇·潘嘉比/尼克·雷丁/杰拉德·迈克索利/朱丽叶特·奥布瑞/皮特·波斯尔思韦特/安妮克·金·萨尔诺/约翰·基奥/杰弗里·凯恩/理查德·麦凯布,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p824408304.jpg,费尔南多·梅里尔斯,8.0,20820.0,剧情/悬疑/惊悚,tt0387131,英语 / 意大利语 / 斯瓦希里语 / 德语,129.0,,英国 / 德国 / 美国 / 中国大陆,2005-08-31,Ne6eybijb,英国驻肯尼亚大使馆的外交官贾斯汀（拉尔夫·费因斯 Ralph Fiennes 饰）为人随和、生活平淡，平日只爱在自己的园子里打理花草树木。然而，有一天，厄运降临到这名超然物外的男人身上。他的妻子泰莎（蕾切尔·薇兹 Rachel Weisz 饰）――一名主持正义的律师，被发 现陈尸郊外，调查结果为被其情人杀害。,悬疑/政治/英国/非洲/爱情/美国/剧情/2005,2005.0,拉尔夫·费因斯:1006956|蕾切尔·薇兹:1018989|哈勃·孔黛:1014363|丹尼·赫斯顿:1333426|比尔·奈伊:1041002|唐纳德·桑普特:1156767|雅奇·潘嘉比:1293897|尼克·雷丁:1144417|杰拉德·迈克索利:1291722|朱丽叶特·奥布瑞:1061067|皮特·波斯尔思韦特:1007023|安妮克·金·萨尔诺:1140612|约翰·基奥:1329753|杰弗里·凯恩:1279858|理查德·麦凯布:1355868,费尔南多·梅里尔斯:1040671
25800129,她的微笑和圈套,心形圈,施坦·马洛萨/帕丽莱蒂·曹帕拉/阿妲·莎玛/沙拉蒂·瑟斯纳/缇努·阿南德/卡伦·乔哈尔,,,7.2,68.0,喜剧/爱情,tt3173910,印地语,141.0,,印度,2014-02-07,vEJZfUJnb,米塔（帕丽莱蒂·曹帕拉 Parineeti Chopra 饰）出生于商业世家中，却是一个对IT行业充满了兴趣的假小子，个性自由奔放的她从来都不是父母眼中的乖女孩，却因为这桀骜的个性而多了一份魅力。尼科（施坦·马洛萨 Sidharth Malhotra 饰）家中上上下下都是为政府工作的公务员，只有他坚持经商，虽然屡战屡败但从不气馁。,印度/爱情/印度电影/喜剧/歌舞/2014/宝莱坞/温情,2014.0,施坦·马洛萨:1325015|帕丽莱蒂·曹帕拉:1322598|阿妲·莎玛:1046296|Manoj Joshi:|沙拉蒂·瑟斯纳:1139135|缇努·阿南德:1274688|Bobby Darling:|卡伦·乔哈尔:1018224|Sameer Khakhar:|Nina Kulkarni:|Anil Mange:,
3715082,一整夜,长夜漫漫,帕特里克·麦高汉/基思·米切尔/贝琪·布莱尔/保罗·哈里斯/查尔斯·明格斯/理查德·阿滕伯勒/伯纳德·布雷登/哈利·陶布,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2554343787.jpg,巴兹尔·迪尔登,7.8,137.0,剧情,tt0054614,英语,91.0,,英国,1962-02-06,iNm72jNea,音乐上志同道合的情侣奥里利乌斯（保罗·哈里斯）和迪莉娅·莱恩正值二人周年纪念日之际，野心勃勃又嫉贤妒能的鼓手约翰尼·库辛（帕特里克·马克格哈恩）试图拆散这对跨种族夫妻。,英国/黑白/音乐/1962/莎士比亚/巴兹尔·迪尔登/剧情/CC,1962.0,帕特里克·麦高汉:1031990|基思·米切尔:1124625|贝琪·布莱尔:1036825|保罗·哈里斯:1099692|查尔斯·明格斯:1118230|理查德·阿滕伯勒:1049601|伯纳德·布雷登:1072582|哈利·陶布:1149105,巴兹尔·迪尔登:1016831
6965671,黑山阻击战,,张世凯/白平/邢吉田/苏友邻/张勇手,,刘沛然/郝光,6.7,61.0,历史/战争,tt0339132,汉语普通话,0.0,,中国大陆,,eEZnzNmFf,1948年10月，辽西会战开始。我军指挥部内，纵队政委（白平 饰）看着眉头紧锁的司令员韩东升（张世凯 饰）沉思良久。林彪司令员率东野在诱敌深入的情况下，已运动出很远，粮草给养必须自己解决。韩东升亲临阵地鼓舞士气。当部队到达黑山时，敌人把黑山炸成一片废墟，为收复黑山县城，部队打了几天几夜，敌我双方损失惨重。敌人以101高地为突破口，集中力量在这里实行强攻，战斗已到了最残酷阶段，终于因寡不敌众，阵地被敌人占领。负责黑山地区的雷师长（邢吉田 饰）率部向敌人反攻，凶险的敌人竟用捆绑的男女百姓做“人肉盾牌”，逼近到我军阵地前沿，敌人的“寡廉鲜耻”行为彻底激怒了我军指战员......,战争/中国/老电影/1958/黑白/黑山阻击战/大陆/中国电影,1958.0,张世凯:|白平:|邢吉田:|苏友邻:|张勇手:,刘沛然:|郝光:
1919135,圣传,,伊倉一寿/速水奖/山口胜平/榊原良子,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1886833322.jpg,,8.3,465.0,剧情/动画,tt0158931,日语,86.0,,日本,1991-06-01,VZvUnbyVf,Prophecy says that six warriors will end a brutal tyrant's rule. Swords clash as the battle between good and evil explodes!,动画/Clamp/动漫/日本/日本动画/CLAMP/聖伝/日本动漫,1991.0,伊倉一寿:|速水奖:1027092|山口胜平:1018954|榊原良子:1020522,
6693744,17小时,223军变,,,查马·德·拉裴纳,7.1,67.0,剧情/历史,tt1714834,西班牙语,100.0,,西班牙,2011-02-23,JRuqaqUnb,影片讲述了发生在1981年2月23日西班牙的一场军变未遂事件。1975年军事独裁统治随着弗朗哥的去世而终结，国王胡安·卡洛斯重新坐上了王位，但人们期望已久的新生活由并没有很快到来。1981年2月23日下午6时许，西班牙众议院正在对首相候选人进行投票表决，这时约200名荷枪实弹的民防军官兵包围了议会大厦，包括全体阁员和各党主要领导人在内的300多名众议员全部被扣为人质。,西班牙/政治/纪录片/军变/历史/西班牙电影/看的版本是有史以来最烂的字幕/独裁,2011.0,,查马·德·拉裴纳:1294420
6875432,芬妮,马赛三部曲：芬妮 / 爱似朝阳(台),丹尼尔·奥特伊/维克图瓦·贝雷齐/让-皮埃尔·达鲁森/拉斐尔·佩尔索纳/玛丽-安娜·夏泽尔,,丹尼尔·奥特伊,7.6,182.0,剧情,tt1872101,法语,102.0,,法国,2013-07-10,YZ3j7eEnb,"Fanny, amoureuse et abandonnée, apprend qu’elle attend un enfant de Marius. Elle se retrouve en position dramatique de mère-fille, incapable d’assurer son propre avenir et celui de son enfant. Elle accepte alors, avec l’approbation de sa mère et du grand-père de son enfant, César, de se marier avec un commerçant prospère du Vieux-Port, Honoré Panisse ; celui-ci est âgé de trente ans de plus qu’elle. Il reconnaît son enfant et l’élève comme le sien ; Panisse leur apporte une prospérité certaine, une honorabilité sociale retrouvée et un avenir confortable. Quelques mois après le mariage et la naissance du bébé, Marius, prenant conscience de son amour pour Fanny durant son voyage lointain, mais qui n’a pas de situation sérieuse, revient et cherche à reconquérir Fanny, toujours amoureuse de lui et à reprendre son enfant.",法国/法国电影/爱情/马赛/文艺/DanielAuteuil/2013/电影,2013.0,丹尼尔·奥特伊:1007064|维克图瓦·贝雷齐:1329978|让-皮埃尔·达鲁森:1037192|拉斐尔·佩尔索纳:1312778|玛丽-安娜·夏泽尔:1050631,丹尼尔·奥特伊:1007064
